batch_size,body_text_combined,data_directory,decay,embedding_path,epochs,fc_dropout,fc_layer,fc_neurons,forecast_F1,forecast_precision,forecast_recall,frontpage,lr,lstm1_dropout,lstm1_layer,lstm1_max_len,lstm1_neurons,max_words,meta_dropout,meta_layer,meta_neurons,mod_id,n_embedding,patience,qt_target,test_F1,test_precision,test_recall,testing_group,train_F1,train_precision,train_recall,training_group,val_F1,val_precision,val_recall,validation_group,w,year_target,year_window
256,1,../02 Data processing/Output/proc_data/,8.273702551217445e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.10175932437797015,3,97,0.6397415185783523,0.7226277372262774,0.5739130434782609,1,0.0007815162444655557,0.10537320390531212,5,99,48,11523,0.3263700105338688,9,8,1539786780,262,3,1,0.6452271567126086,0.7031988873435326,0.596085828813959,[1],0.720420168067227,0.7681899641577061,0.678243670886076,"[3, 4, 5]",0.654103958517769,0.704248366013072,0.6106257378984652,[2],0.273790663756631,1969,10
256,1,../02 Data processing/Output/proc_data/,6.859848487842758e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.14172322865447742,5,66,0.5977443609022557,0.691304347826087,0.5264900662251656,1,0.0010893698614467008,0.1137891662404509,3,67,30,5740,0.29171741063785583,7,11,1539759772,217,3,2,0.6588153792864566,0.6402603231597845,0.6784780023781213,[1],0.7629601226993865,0.7344061415811619,0.7938243038378681,"[3, 4, 5]",0.6583208912369358,0.6357586512866016,0.6825434627292213,[2],0.2352041932274615,1969,10
256,1,../02 Data processing/Output/proc_data/,8.289957489223266e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.1368342471877049,5,62,0.6739811912225706,0.7846715328467153,0.5906593406593407,1,0.0007986365883436238,0.12035437231829219,3,64,40,7887,0.2744976837180955,9,10,1539462747,238,3,3,0.6506591337099812,0.636719649850265,0.6652226233453671,[1],0.7499122293739028,0.7253244793238757,0.7762254704029719,"[3, 4, 5]",0.6619981325863677,0.6417741570491061,0.6835382019763798,[2],0.21715812208137578,1969,10
256,1,../02 Data processing/Output/proc_data/,7.821498175555385e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.05421871182638238,4,52,0.6180257510729614,0.7632508833922261,0.5192307692307693,1,0.0006925160976845503,0.10145397453130492,6,95,52,7620,0.25778282430219523,8,9,1539789650,269,3,4,0.661378284581061,0.6759564225994427,0.647415675806843,[1],0.7681397064852014,0.7735942531582859,0.7627615403403077,"[3, 4, 5]",0.6716582791211488,0.6785714285714286,0.6648845686512758,[2],0.2315976769350082,1969,10
256,1,../02 Data processing/Output/proc_data/,7.496668284544768e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.1954923927499104,1,64,0.7026406429391504,0.6784922394678492,0.7285714285714285,1,0.0012322897534546757,0.10521893800187998,6,101,40,9288,0.2711696452533956,5,9,1539801593,200,3,1,0.6476967679587673,0.5782208588957055,0.7361484012692214,[1],0.7363818807339448,0.6546868030331995,0.8413725329620834,"[3, 4, 5]",0.6675260500590826,0.5954388654656957,0.7594720117330725,[2],0.33231653245114123,1970,10
256,1,../02 Data processing/Output/proc_data/,7.355293131228572e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.0863161077922673,6,34,0.6950000000000001,0.6376146788990825,0.7637362637362637,1,0.0007615560917956314,0.10439969741981858,2,108,36,5564,0.2002079623847295,10,10,1539802975,203,3,2,0.6602282704126425,0.5971808616239825,0.738159509202454,[1],0.7436912239933191,0.6653024101864484,0.8430194270661837,"[3, 4, 5]",0.6696370354270811,0.6002337814143776,0.7571884984025559,[2],0.29171910489124914,1970,10
256,1,../02 Data processing/Output/proc_data/,8.182004693199101e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.13340464438599658,6,51,0.7989821882951654,0.7869674185463659,0.8113695090439277,1,0.0013162122690951808,0.09923097051999347,5,97,59,8670,0.12678213798046573,6,9,1539820306,135,3,3,0.671152030217186,0.6416158880613857,0.7035387280376144,[1],0.7877466817173329,0.7416990398006303,0.8398904382470119,"[3, 4, 5]",0.6933175635718509,0.6631221719457013,0.7263940520446097,[2],0.3522397051145215,1970,10
256,1,../02 Data processing/Output/proc_data/,5.1464094050318024e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.06692345741060321,15,37,0.7725631768953068,0.7679425837320574,0.7772397094430993,1,0.0008041670583438748,0.09679507431189563,3,137,38,4614,0.20369227542334592,8,21,1539818689,203,3,4,0.6852589641434264,0.6837267080745342,0.6867981033191914,[1],0.7597903685057568,0.7490642799023597,0.7708281001423428,"[3, 4, 5]",0.6907967881408277,0.6829506595017099,0.6988252936765809,[2],0.2023002749961776,1970,10
256,1,../02 Data processing/Output/proc_data/,0.00010411098947191862,../02 Data processing/Output/embedding_matrix.pkl,100,0.12742495866904438,4,35,0.6504065040650407,0.7017543859649122,0.6060606060606061,1,0.0008836992130643317,0.12462742665048042,2,50,62,10075,0.23141800172949167,10,14,1539781845,138,3,1,0.6609180826781639,0.6673495518565941,0.6546093946244662,[1],0.7602650124488332,0.7613252197430697,0.7592077538980194,"[3, 4, 5]",0.6712276700874192,0.6761102603369066,0.6664150943396226,[2],0.22408668190199088,1971,10
256,1,../02 Data processing/Output/proc_data/,7.077672975650746e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.0825050507070456,3,61,0.7142857142857143,0.6968215158924206,0.7326478149100257,1,0.0006596560140919479,0.1191091135444224,4,89,41,6079,0.3067496489197671,9,9,1539793744,223,3,2,0.6770398481973435,0.6703406813627254,0.6838742652696141,[1],0.7999166145507609,0.7785262132770654,0.822515647775015,"[3, 4, 5]",0.6823824451410658,0.669043521022867,0.6962640736949847,[2],0.21911127186019755,1971,10
256,1,../02 Data processing/Output/proc_data/,9.595976820932004e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.1082771714602525,4,54,0.7641921397379913,0.7625272331154684,0.7658643326039387,1,0.0008351964896273463,0.12472253649759182,4,82,48,9184,0.3035728169899195,10,10,1539766552,231,3,3,0.6731599063000863,0.6426553672316384,0.7067046337043749,[1],0.790127479330428,0.7439220799141039,0.8424526663192635,"[3, 4, 5]",0.6870247731174883,0.652001862197393,0.726023846552618,[2],0.3043902447166246,1971,10
256,1,../02 Data processing/Output/proc_data/,0.00015365518428356686,../02 Data processing/Output/embedding_matrix.pkl,100,0.19558078845445545,6,52,0.7031055900621118,0.8299120234604106,0.6099137931034483,1,0.0008498273162539238,0.14212037941761604,2,106,33,7252,0.2221524502282917,9,12,1539795923,199,3,4,0.6699168339546888,0.7425301970756516,0.6102403343782654,[1],0.745852436545824,0.809147779714901,0.6917411888479748,"[3, 4, 5]",0.6802507836990596,0.7471048513302034,0.6243787601360188,[2],0.2879502309249638,1971,10
256,1,../02 Data processing/Output/proc_data/,5.589151068935458e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.10038161130769323,6,28,0.7452725250278087,0.7613636363636364,0.7298474945533769,1,0.001462502337372824,0.10616090445857558,1,131,35,6048,0.156182171473193,11,15,1539796343,156,3,1,0.6901153899624636,0.728928046989721,0.6552270327349525,[1],0.7488712004841037,0.788859468471119,0.7127414495835549,"[3, 4, 5]",0.7014946221539321,0.7437796208530806,0.6637589214908802,[2],0.24109891079385945,1972,10
256,1,../02 Data processing/Output/proc_data/,0.00011099277883296665,../02 Data processing/Output/embedding_matrix.pkl,100,0.08627723835012886,4,48,0.7321613236814891,0.6941176470588235,0.774617067833698,1,0.0009336510973307455,0.10624100162049731,2,77,38,6534,0.224397545205086,10,9,1539589255,177,3,2,0.6777408637873753,0.6731784582893348,0.6823655338506823,[1],0.7700464464113576,0.7517323979810078,0.7892751279978443,"[3, 4, 5]",0.6912901113294041,0.6761465539328722,0.7071275455519829,[2],0.2771442924707226,1972,10
256,1,../02 Data processing/Output/proc_data/,9.618931810489328e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.088117565543508,6,49,0.6987724268177525,0.6813996316758748,0.7170542635658915,1,0.0009306971128200062,0.1161176536401064,3,66,47,6866,0.20748355566128177,10,9,1539467704,170,3,3,0.6955555555555556,0.7091475502690456,0.6824747887707823,[1],0.7696693796845542,0.7736180440007395,0.7657608198371306,"[3, 4, 5]",0.69450186027284,0.7015590200445434,0.6875852660300137,[2],0.2278293378925238,1972,10
256,1,../02 Data processing/Output/proc_data/,9.724547888923904e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.05049360234994085,5,44,0.7296222664015903,0.8083700440528634,0.6648550724637681,1,0.0011900194212516619,0.09723195078519052,2,106,33,4117,0.16502328546553646,8,17,1539797815,187,3,4,0.6936609038519866,0.7648829431438127,0.6345726970033296,[1],0.7754407051282051,0.8382416630576007,0.721393961982855,"[3, 4, 5]",0.7085577498503891,0.7675850891410049,0.6579605445957211,[2],0.21413838352912262,1972,10
256,1,../02 Data processing/Output/proc_data/,8.912680882266664e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.07462405366982773,7,43,0.7346153846153848,0.7140186915887851,0.7564356435643564,1,0.0008985792463369156,0.13493486966577614,4,68,50,6184,0.19288869641369324,9,9,1539468171,182,3,1,0.6941983423835382,0.7079568638880793,0.6809643958508551,[1],0.7884077218612152,0.7943228519545064,0.7825800376647835,"[3, 4, 5]",0.6989658591868536,0.7054618244209322,0.6925884334643458,[2],0.24699222077412658,1973,10
256,1,../02 Data processing/Output/proc_data/,6.678213951549726e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.06552837859718064,7,39,0.7650485436893204,0.720292504570384,0.8157349896480331,1,0.0008210140880266061,0.14804588206700958,5,60,41,6193,0.19661907877502416,8,9,1539591894,174,3,2,0.6864512550270421,0.6740196078431373,0.6993500988979938,[1],0.7847597910019883,0.7652628731175039,0.8052761434807364,"[3, 4, 5]",0.6937877954920286,0.6745056119722074,0.7142048670062252,[2],0.20404722747576232,1973,10
256,1,../02 Data processing/Output/proc_data/,5.6359492314322196e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.06460077269901324,10,52,0.7182320441988951,0.7286995515695067,0.7080610021786492,1,0.0009854822209068304,0.19131911001167903,6,74,46,6296,0.14102700613979685,5,6,1539640776,169,3,3,0.7004724409448818,0.7830985915492957,0.6336182336182337,[1],0.7612080677186749,0.8384943018303211,0.696966797435652,"[3, 4, 5]",0.701120797011208,0.7714970880438506,0.6425106990014265,[2],0.2516823778464702,1973,10
256,1,../02 Data processing/Output/proc_data/,0.00010104868162377127,../02 Data processing/Output/embedding_matrix.pkl,100,0.07792940405172337,6,41,0.7414741474147415,0.7782909930715936,0.707983193277311,1,0.0012503583973802973,0.14473912306890305,5,56,40,6808,0.16040324807875334,8,13,1539641441,221,3,4,0.6880024268163203,0.7318489835430784,0.6491127647395535,[1],0.8114181597327664,0.8570512135143804,0.7703988467083133,"[3, 4, 5]",0.708308065494239,0.7520927237604637,0.6693409742120344,[2],0.28559083764577337,1973,10
256,1,../02 Data processing/Output/proc_data/,7.470357852826213e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.08668395400771386,8,39,0.7166853303471444,0.7126948775055679,0.7207207207207207,1,0.001028002119225812,0.15806929326351063,4,64,46,7525,0.14654872533102828,4,8,1539593487,153,3,1,0.703664605640175,0.7359621451104101,0.6740826350765675,[1],0.7712972781901731,0.8041486785300621,0.7410246458373763,"[3, 4, 5]",0.7164492427650322,0.74354186118892,0.6912615740740741,[2],0.289909959852472,1974,10
256,1,../02 Data processing/Output/proc_data/,8.289740672280689e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.07535851777111759,7,41,0.7950897072710104,0.7258620689655172,0.8789144050104384,1,0.0009419079394059946,0.13324906203495224,4,63,49,6529,0.16236213951309203,5,10,1539469048,147,3,2,0.6999043846469061,0.6606498194945848,0.7441185013069997,[1],0.8034834944373519,0.7543018577176611,0.8595258999122037,"[3, 4, 5]",0.7097216508981214,0.6713359273670557,0.7527632344386271,[2],0.30575970844349715,1974,10
256,1,../02 Data processing/Output/proc_data/,6.518215525921842e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.054221289902946,8,40,0.7262443438914027,0.7716346153846154,0.6858974358974359,1,0.000894900610643033,0.10729158686364519,5,44,38,7507,0.1477250118768385,3,10,1539643515,115,3,3,0.6985996180776577,0.7640097459101984,0.64350630313691,[1],0.7537886872998933,0.8229057439123849,0.6953824948311509,"[3, 4, 5]",0.7171378374061651,0.7863397548161121,0.6591309453904873,[2],0.22956892318819286,1974,10
256,1,../02 Data processing/Output/proc_data/,7.107650772145999e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.05370942992513499,8,44,0.8071856287425149,0.8383084577114428,0.7782909930715936,1,0.0008249108667337902,0.10451682179893372,5,57,44,8078,0.1714795859903573,4,10,1539470178,101,3,4,0.7123668364983787,0.7461190168175937,0.6815361890694239,[1],0.7768434006768538,0.8039694332413501,0.7514880952380952,"[3, 4, 5]",0.7267415039212671,0.7568866111467009,0.6989056492162082,[2],0.24770627822380017,1974,10
256,1,../02 Data processing/Output/proc_data/,6.404710618835446e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.04760105862012763,9,42,0.7414721723518851,0.6443057722308893,0.8731501057082452,1,0.0006922079047931671,0.07953651003027629,4,51,57,7747,0.1919257478948601,5,10,1539644572,105,3,1,0.7129682997118156,0.6881780250347705,0.739611360239163,[1],0.8107535170553094,0.7794349235757295,0.8446943078004217,"[3, 4, 5]",0.7261956364687184,0.7019553072625698,0.7521700089793475,[2],0.28842478603664057,1975,10
256,1,../02 Data processing/Output/proc_data/,8.765976964639083e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.036379053860239485,7,42,0.8116591928251121,0.8477751756440282,0.7784946236559139,1,0.0007630585927694104,0.11451958367324923,5,83,36,4221,0.16431622640576968,5,9,1539597651,63,3,2,0.7086049543676661,0.7733902525791533,0.6538345864661654,[1],0.7583134101282331,0.8207480592801694,0.7047061199757625,"[3, 4, 5]",0.729957805907173,0.7916226680746216,0.6772056609454984,[2],0.24778373313960547,1975,10
256,1,../02 Data processing/Output/proc_data/,6.163541042232669e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.06015749999249191,9,43,0.824462061155153,0.7964989059080962,0.8544600938967136,1,0.0006301143834758779,0.09336251215732613,4,68,49,6265,0.18189374326142255,4,8,1539471194,68,3,3,0.7243380999575252,0.6788747346072187,0.7763277693474963,[1],0.7950257695399309,0.7416850463167182,0.8566333808844507,"[3, 4, 5]",0.7315340909090909,0.6868498266204321,0.7824369492555454,[2],0.2748898660778054,1975,10
256,1,../02 Data processing/Output/proc_data/,5.2316623510431496e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.054222462093337066,9,49,0.7906371911573472,0.8491620111731844,0.7396593673965937,1,0.0006653515579244649,0.10681193083609548,2,78,49,6137,0.1488102697397174,4,9,1539598878,70,3,4,0.7345986309894214,0.7433879093198993,0.7260147601476015,[1],0.7879985440174718,0.7937355960611775,0.7823438306659783,"[3, 4, 5]",0.7392049883086516,0.7484217171717171,0.7302125038497074,[2],0.36114240474012865,1975,10
256,1,../02 Data processing/Output/proc_data/,8.585686287770241e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.047874166343389715,7,53,0.6980609418282548,0.7220630372492837,0.675603217158177,1,0.0007425117757091192,0.12280072611459578,4,64,61,5687,0.1418519713392809,7,8,1539647527,61,3,1,0.724149214659686,0.7673370319001387,0.6855638166047088,[1],0.7645905923344949,0.8020559680182753,0.730469156350775,"[3, 4, 5]",0.7316677482154447,0.7664853840924541,0.6998758535071384,[2],0.29154849515227077,1976,10
256,1,../02 Data processing/Output/proc_data/,6.098896987684905e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.04403925397830451,6,41,0.7740440324449595,0.6915113871635611,0.8789473684210526,1,0.0006861621934566363,0.08572096851015958,3,82,47,7902,0.18432327265332674,7,7,1539648860,53,3,2,0.7246496290189612,0.6488681102362205,0.8204729309271935,[1],0.7564862010377922,0.6747767674285247,0.8607105538140021,"[3, 4, 5]",0.7313412471005596,0.6503275903906819,0.8354114713216958,[2],0.2958596259127334,1976,10
256,1,../02 Data processing/Output/proc_data/,5.9298460727905534e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.05007028267363159,6,49,0.7480438184663537,0.8129251700680272,0.6927536231884058,1,0.0007088760472797998,0.11185290610493337,4,72,73,6500,0.1813926227390857,7,7,1539472074,51,3,3,0.7360946745562129,0.8036175710594315,0.6790393013100436,[1],0.7895866275129885,0.8566352162725156,0.7322719178799623,"[3, 4, 5]",0.7420056922819354,0.7991345113595384,0.6925,[2],0.2097948023644715,1976,10
256,1,../02 Data processing/Output/proc_data/,5.9298460727905534e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.05007028267363159,6,49,0.7232142857142858,0.7063953488372093,0.7408536585365854,1,0.0007088760472797998,0.11185290610493337,4,72,73,6500,0.1813926227390857,7,7,1539472074,51,3,4,0.7423292642692181,0.7861635220125787,0.703125,[1],0.8011628544786353,0.8393288127801403,0.7663168940188877,"[3, 4, 5]",0.7527022600720602,0.7891483516483516,0.7194740137758296,[2],0.2097948023644715,1976,10
256,1,../02 Data processing/Output/proc_data/,5.379547463722445e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.05709384312325776,7,45,0.5428571428571428,0.6238805970149254,0.4804597701149425,1,0.0009582548538099958,0.10898202310184736,4,75,71,6339,0.17531222957070816,5,8,1539602189,51,3,1,0.7420109119251753,0.7391304347826086,0.7449139280125195,[1],0.7977487101985513,0.7911928881538144,0.8044140830267998,"[3, 4, 5]",0.7542003733665216,0.7483791293609139,0.7601128880526811,[2],0.18677678419663538,1977,10
256,1,../02 Data processing/Output/proc_data/,3.5481086818478325e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.04886736871794948,8,35,0.6454545454545455,0.7029702970297029,0.5966386554621849,1,0.0007037857156289007,0.0757965429655928,2,75,85,5712,0.18389753731313171,5,9,1539652310,50,3,2,0.7440796994937122,0.7838953888506538,0.7081131488964875,[1],0.8052977256690007,0.83923520760267,0.7739983305509182,"[3, 4, 5]",0.7532087733549959,0.7873641304347826,0.7218934911242604,[2],0.15525786417711662,1977,10
256,1,../02 Data processing/Output/proc_data/,3.549372668667475e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.051552267951360996,6,32,0.6889952153110047,0.6666666666666666,0.7128712871287128,1,0.0007865302301538318,0.08952773843581821,4,93,110,7441,0.1131758261808363,9,10,1539653610,44,3,3,0.7494287890327495,0.737410071942446,0.7618457726850418,[1],0.8304522971801541,0.8147888733239944,0.8467297494021004,"[3, 4, 5]",0.7537596840346347,0.7383928571428572,0.7697797083462612,[2],0.2233973143891729,1977,10
256,1,../02 Data processing/Output/proc_data/,3.7479341774180203e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.04671298051618897,5,28,0.694267515923567,0.6700819672131147,0.7202643171806168,1,0.0009961946385756103,0.09749843539480339,3,66,84,8305,0.24055350860502253,6,9,1539605255,55,3,4,0.7466666666666666,0.6983105390185036,0.8022181146025879,[1],0.8330220753723124,0.7757067689289218,0.899482936918304,"[3, 4, 5]",0.7481396680022896,0.6976247664798505,0.8065411909904351,[2],0.27166393171050873,1977,10
256,1,../02 Data processing/Output/proc_data/,5.117136704317971e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.04043427635496547,6,30,0.6471226927252987,0.645021645021645,0.6492374727668845,1,0.0008960214970020509,0.08923395065497772,3,71,70,8406,0.17012130633668446,7,10,1539655436,44,3,1,0.7494949494949494,0.7117018361194848,0.7915269734836939,[1],0.8113007424549223,0.7672107230783259,0.86076726342711,"[3, 4, 5]",0.7526011560693641,0.7145993413830956,0.7948717948717948,[2],0.2297192426669173,1978,10
256,1,../02 Data processing/Output/proc_data/,6.027150613994417e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.037060916602615096,2,30,0.5575221238938053,0.7132075471698113,0.4576271186440678,1,0.000592476141314881,0.11701744305821771,4,74,65,7064,0.18918887092394895,4,10,1539656010,47,3,2,0.7477604903347477,0.7828232971372162,0.7157039711191335,[1],0.7879205298013245,0.8290779351098228,0.7506561679790026,"[3, 4, 5]",0.7518867924528303,0.7862545215389675,0.7203977101536607,[2],0.27483719564220627,1978,10
256,1,../02 Data processing/Output/proc_data/,4.564666331142815e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.047912468481706855,5,34,0.6413502109704642,0.6359832635983264,0.6468085106382979,1,0.0008445146586472202,0.09236142618216538,4,68,86,7332,0.2023088190158995,6,9,1539473693,48,3,3,0.7514485217649679,0.7464580873671782,0.7565061322165719,[1],0.812285671686298,0.8045682780348528,0.8201525491770373,"[3, 4, 5]",0.7512660113196307,0.7470379146919431,0.7555422408627921,[2],0.23939127717712844,1978,10
256,1,../02 Data processing/Output/proc_data/,4.217993725646527e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.045894788158657086,5,37,0.5331833520809899,0.6546961325966851,0.4497153700189753,1,0.0006915280100233972,0.0891776758006368,4,66,75,7435,0.19126760326919898,4,7,1539609330,43,3,4,0.7399005593536359,0.7791230366492147,0.7044378698224852,[1],0.77127187255158,0.8141817379797088,0.7326585293242036,"[3, 4, 5]",0.7412369527963858,0.7815374507227333,0.7048888888888889,[2],0.22923560625706227,1978,10
256,1,../02 Data processing/Output/proc_data/,6.410931894051531e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.03910601277682231,8,26,0.5853658536585366,0.624,0.5512367491166078,1,0.000774270019151171,0.08536527072543339,4,75,81,7516,0.17711779663596738,7,12,1539658783,54,3,1,0.7582047685834502,0.728767861957401,0.7901198479976616,[1],0.8065738372643744,0.7801191021530005,0.8348857731150112,"[3, 4, 5]",0.7535699137565389,0.7287394038829642,0.780152224824356,[2],0.2023083726639923,1979,10
256,1,../02 Data processing/Output/proc_data/,5.6986940127413966e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.03749275982880813,7,27,0.6091954022988506,0.5751937984496124,0.6474694589877836,1,0.0005897985722290482,0.0832958617310021,3,58,66,11255,0.2021701874672333,5,10,1539610866,51,3,2,0.7374005305039787,0.7143629970246146,0.7619734564339296,[1],0.7713660285967119,0.7433572710951526,0.8015680960216823,"[3, 4, 5]",0.7383972125435541,0.7130551816958277,0.7656069364161849,[2],0.29261820134524025,1979,10
256,1,../02 Data processing/Output/proc_data/,4.632086021057392e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.03832142235921092,6,28,0.6065699006875477,0.5720461095100865,0.6455284552845528,1,0.0007961293746173033,0.07562118518064388,4,56,65,7949,0.16604090983736547,6,10,1539475774,53,3,3,0.7438937294672189,0.7480609020396438,0.7397727272727272,[1],0.8259398675370466,0.8259792242447346,0.8259005145797599,"[3, 4, 5]",0.743725799512405,0.749638623879734,0.7379055207740467,[2],0.22947265847532583,1979,10
256,1,../02 Data processing/Output/proc_data/,4.5387303264480806e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.03444999480459204,4,34,0.5884640311082309,0.5667915106117354,0.6118598382749326,1,0.0008074438779729996,0.0639991097105159,6,56,46,9389,0.11046542614139797,5,10,1539662341,61,3,4,0.7417163454873146,0.734284930002745,0.7492997198879552,[1],0.7767612501741513,0.7680933137398971,0.7856270549553781,"[3, 4, 5]",0.7406372275013975,0.737750556792873,0.7435465768799102,[2],0.28475963253658576,1979,10
256,1,../02 Data processing/Output/proc_data/,4.845254280060455e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.03910035979139694,7,27,0.5631808278867102,0.5757238307349666,0.5511727078891258,1,0.0007269656142480757,0.07783889287051393,5,62,67,7536,0.15212106711332057,6,9,1539476664,59,3,1,0.7393267122404231,0.6959689169499758,0.788445667125172,[1],0.8098931402964495,0.7598641655886158,0.8669741697416974,"[3, 4, 5]",0.7348572904558958,0.6917092146851447,0.7837465564738292,[2],0.2609735652422155,1980,10
256,1,../02 Data processing/Output/proc_data/,4.058367265277321e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.048010360113994704,8,36,0.5751559841179806,0.5787671232876712,0.5715896279594137,1,0.0009233694994617332,0.10275696775496869,6,72,86,7845,0.13602909313428782,6,9,1539589957,42,3,2,0.7353738860906626,0.711038961038961,0.7614335383792458,[1],0.7972372113101661,0.7685393258426966,0.8281614349775784,"[3, 4, 5]",0.7296737441740031,0.706265664160401,0.7546866630958757,[2],0.2357886780581084,1980,10
256,1,../02 Data processing/Output/proc_data/,4.638894133824094e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.03947177870206738,8,33,0.49939540507859737,0.6815181518151815,0.39408396946564883,1,0.0006441051590271543,0.07913720690443835,4,71,82,5984,0.13749129419154008,7,10,1539477836,48,3,3,0.7266059686393527,0.7069389763779528,0.7473985431841832,[1],0.7814094723967779,0.7563683866753755,0.8081654017272966,"[3, 4, 5]",0.7246559777805832,0.7030867221950025,0.7475905183641574,[2],0.2777460379422086,1980,10
256,1,../02 Data processing/Output/proc_data/,5.753390952932741e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.025795600692222167,11,39,0.6572952011633544,0.6855409504550051,0.6312849162011173,1,0.0008589467870636416,0.07780265479793402,2,118,69,9003,0.12266680849714405,6,8,1539646097,54,3,4,0.7207415990730013,0.7383276180427328,0.7039738430583501,[1],0.7865653600414435,0.8059094125973106,0.7681281618887015,"[3, 4, 5]",0.7259584355234284,0.7447033898305084,0.7081339712918661,[2],0.22270082722221116,1980,10
256,1,../02 Data processing/Output/proc_data/,4.414571453162111e-05,../02 Data processing/output/embedding_matrix.pkl,100,0.03171635434570262,9,39,0.5737265415549598,0.6604938271604939,0.5071090047393365,1,0.0005494698964637382,0.0662283215794876,3,85,68,6936,0.11008887641276399,6,11,1539478286,48,3,1,0.7236193293885602,0.733016983016983,0.7144595910418695,[1],0.7690411634212472,0.7745138601572197,0.763645263930815,"[3, 4, 5]",0.718055726034123,0.723293768545994,0.7128930051182062,[2],0.22529203780754278,1981,10
256,1,../02 Data processing/Output/proc_data/,4.3443905617821054e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.027655096681449144,8,41,0.6051103368176538,0.7379603399433428,0.5127952755905512,1,0.0005038778374511947,0.08006563427178237,3,86,59,7508,0.11351746311081237,7,15,1539647593,58,3,2,0.7122925186432524,0.7314723320158103,0.6940928270042194,[1],0.7588014679195063,0.7797762121840033,0.7389255419415646,"[3, 4, 5]",0.7153372752503921,0.736214605067064,0.695611358835954,[2],0.30132289037899984,1981,10
256,1,../02 Data processing/Output/proc_data/,4.460614968460385e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.03723665429789591,6,38,0.6206896551724138,0.6587837837837838,0.5867602808425276,1,0.0005189518032425198,0.057136894991168634,2,87,96,8660,0.10587954021255304,5,12,1539648545,72,3,3,0.7174238067855089,0.7248431326981176,0.7101548269581056,[1],0.771327885993107,0.7832481321274086,0.7597650289899298,"[3, 4, 5]",0.7083621285418107,0.715782122905028,0.70109439124487,[2],0.21512144412591055,1981,10
256,1,../02 Data processing/Output/proc_data/,4.4679786104440904e-05,../02 Data processing/Output/embedding_matrix.pkl,100,0.026257013832716513,8,40,0.6731457800511509,0.6686991869918699,0.6776519052523172,1,0.00043825522176589886,0.04803008162424523,2,80,63,6858,0.11240197522929266,5,12,1539648883,38,3,4,0.6991799741044454,0.6795302013422819,0.72,[1],0.730674580196873,0.7109154929577465,0.7515634306134604,"[3, 4, 5]",0.6912242686890574,0.6735641891891891,0.7098353360035603,[2],0.2226116236648383,1981,10
