batch_size,body_text_combined,data_gm,decay,embedding_matrix_path,embedding_path,epochs,fc_dropout,fc_layer,fc_neurons,forecast_F1,forecast_period,forecast_precision,forecast_recall,frontpage,lr,lstm1_dropout,lstm1_layer,lstm1_max_len,lstm1_neurons,max_words,meta_dropout,meta_layer,meta_neurons,mod_id,model_folder,month_window,mt_target,n_embedding,patience,test_F1,test_precision,test_recall,testing_group,tokenizer,train_F1,train_precision,train_recall,training_group,val_F1,val_precision,val_recall,validation_group,w,year_target,diff,pci
256,1,.//data/output/database.db,0.00010163235303699408,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.3277953846659478,2,21,0.5403899721448467,3,0.46973365617433416,0.6360655737704918,1,0.09706569147143594,0.4135813081065277,1,17,48,12383,0.0,1,1,1545156357,.//models/window_5_years_quarterly/,60,10,16,10,0.5125838926174497,0.4281709880868956,0.6384535005224661,"[1, 5]",./data/output/tokenizer.pkl,0.6570638731267276,0.5431801780129901,0.8313696612665685,"[3, 4, 7, 8, 9, 10]",0.5322033898305084,0.44381625441696115,0.6645502645502646,"[2, 6]",0.8309332600398516,1980,-0.027806079527397,0.027806079527397
256,1,.//data/output/database.db,0.0001150966296455605,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.24890252398436125,1,19,0.39751552795031053,3,0.3240506329113924,0.5140562248995983,1,0.11019750889081943,0.4062062164727669,1,17,33,8248,0.0,2,1,1545127573,.//models/window_5_years_quarterly/,60,4,17,10,0.5219242230736484,0.43660968660968663,0.6486772486772486,"[1, 5]",./data/output/tokenizer.pkl,0.5667790646532767,0.466120086809742,0.7228870605833957,"[3, 4, 7, 8, 9, 10]",0.5391229578675839,0.44946236559139785,0.673469387755102,"[2, 6]",0.8477110015172435,1980,0.12440869512333785,0.12440869512333785
256,1,.//data/output/database.db,9.0825253617667e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.25016446690168886,1,22,0.46484375,3,0.363914373088685,0.6432432432432432,1,0.09629640320157996,0.39554666339944555,1,17,48,8638,0.0,2,1,1545156171,.//models/window_5_years_quarterly/,60,7,19,10,0.5079984393289114,0.4045991298943443,0.6823899371069182,"[1, 5]",./data/output/tokenizer.pkl,0.5847229693383539,0.4593281216987112,0.8042915279319275,"[3, 4, 7, 8, 9, 10]",0.5249901613537977,0.4166146158650843,0.7095744680851064,"[2, 6]",0.8031988788211095,1980,0.04315468932891142,0.04315468932891142
256,1,.//data/output/database.db,6.0930130375717066e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.12203130710330153,1,10,0.4358974358974359,3,0.3425692695214106,0.5991189427312775,1,0.08993106438366937,0.2786971965339858,2,21,22,5177,0.0,5,1,1545193924,.//models/window_5_years_quarterly/,60,1,9,10,0.5100990099009901,0.4168284789644013,0.6571428571428571,"[1, 5]",./data/output/tokenizer.pkl,0.6457266109463468,0.5169436650118714,0.8599640933572711,"[3, 4, 7, 8, 9, 10]",0.5329128892392591,0.4305732484076433,0.6990692864529473,"[2, 6]",0.8843577209029616,1981,0.0742015740035542,0.0742015740035542
256,1,.//data/output/database.db,9.88163851236683e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.12512443879878035,5,13,0.5190839694656488,3,0.4263322884012539,0.6634146341463415,1,0.05485257927470015,0.37007742907012625,1,17,21,8763,0.0,1,3,1545194722,.//models/window_5_years_quarterly/,60,10,23,10,0.5200341005967605,0.4491899852724595,0.6174089068825911,"[1, 5]",./data/output/tokenizer.pkl,0.6683350507875754,0.5702084903290631,0.8072546230440967,"[3, 4, 7, 8, 9, 10]",0.5294866355536699,0.4515195369030391,0.64,"[2, 6]",0.725246787194564,1981,0.0009501311311116423,0.0009501311311116423
256,1,.//data/output/database.db,0.00010387429014699743,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.25365469736362195,1,24,0.4100719424460431,3,0.36538461538461536,0.4672131147540984,1,0.10982630141004737,0.49433474466619926,1,21,28,12290,0.0,1,2,1545129060,.//models/window_5_years_quarterly/,60,4,20,10,0.49801674746584396,0.442443226311668,0.5695564516129032,"[1, 5]",./data/output/tokenizer.pkl,0.6326257978328633,0.5444557996934083,0.7548707049238399,"[3, 4, 7, 8, 9, 10]",0.5109745390693592,0.44803695150115475,0.5944841675178754,"[2, 6]",0.7449644338171227,1981,0.08794480501980084,0.08794480501980084
256,1,.//data/output/database.db,8.004258681688095e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.3676375918953968,3,18,0.5133858267716536,3,0.4312169312169312,0.6342412451361867,1,0.08156622753689051,0.3149496206358051,2,27,30,8874,0.0,2,2,1545194429,.//models/window_5_years_quarterly/,60,7,22,10,0.5205690119184929,0.416871921182266,0.6929375639713409,"[1, 5]",./data/output/tokenizer.pkl,0.6367571822117276,0.5011356597150527,0.8730215827338129,"[3, 4, 7, 8, 9, 10]",0.515527950310559,0.4121663563004345,0.6880829015544041,"[2, 6]",1.1421445505343597,1981,0.007183185146839355,0.007183185146839355
256,1,.//data/output/database.db,0.0001228104909410394,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.27076559191914923,1,27,0.4935064935064935,3,0.4034749034749035,0.6352583586626139,1,0.10963945246177366,0.46729550328654823,1,19,37,12144,0.0,3,1,1545157520,.//models/window_5_years_quarterly/,60,1,23,10,0.5126409957215091,0.4134253450439147,0.6745138178096213,"[1, 5]",./data/output/tokenizer.pkl,0.6184,0.4905859953458853,0.8362783988460152,"[3, 4, 7, 8, 9, 10]",0.5075787019043918,0.40559006211180126,0.6780893042575286,"[2, 6]",0.8793014843758897,1982,0.019134502215015614,0.019134502215015614
256,1,.//data/output/database.db,7.70216455593341e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2934009083014077,3,20,0.46683046683046686,3,0.4398148148148148,0.4973821989528796,1,0.1009707967207526,0.44752463668205206,1,15,40,10573,0.0,1,1,1545158301,.//models/window_5_years_quarterly/,60,10,19,10,0.4867908185361628,0.42608036391205456,0.5676767676767677,"[1, 5]",./data/output/tokenizer.pkl,0.5909815861968972,0.49950980392156863,0.7234646787362442,"[3, 4, 7, 8, 9, 10]",0.513840830449827,0.4449438202247191,0.6079836233367452,"[2, 6]",1.0392908709442443,1982,0.019960351705695933,0.019960351705695933
256,1,.//data/output/database.db,0.00010970051553171123,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.19039193949289004,3,16,0.43832335329341326,3,0.31551724137931036,0.7176470588235294,1,0.11771260668918468,0.35496485048996634,1,27,44,10267,0.0,3,2,1545195119,.//models/window_5_years_quarterly/,60,4,19,10,0.48998982015609094,0.37082691319979455,0.722,"[1, 5]",./data/output/tokenizer.pkl,0.6156521739130435,0.45902489626556015,0.9345300950369588,"[3, 4, 7, 8, 9, 10]",0.5,0.37851929092805003,0.7363083164300203,"[2, 6]",1.4778196598544477,1982,0.051666466862677674,0.051666466862677674
256,1,.//data/output/database.db,8.95210623784179e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.3999027066141391,3,20,0.49403747870528114,3,0.4084507042253521,0.625,1,0.059658522266948094,0.5189528184349964,1,14,35,10939,0.0,1,1,1545195469,.//models/window_5_years_quarterly/,60,7,20,10,0.509979633401222,0.42935528120713307,0.6278836509528586,"[1, 5]",./data/output/tokenizer.pkl,0.6474538332400671,0.5365175052167864,0.8162257495590829,"[3, 4, 7, 8, 9, 10]",0.5083913221449038,0.42563399588759426,0.6310975609756098,"[2, 6]",0.9606067029254645,1982,0.015942154695940847,0.015942154695940847
256,1,.//data/output/database.db,0.00013040935082198047,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.30547824820803565,2,15,0.3807615230460922,3,0.286144578313253,0.5688622754491018,1,0.12026868200200683,0.45185896162272937,1,27,33,10697,0.0,4,3,1545131895,.//models/window_5_years_quarterly/,60,1,20,10,0.48794957360029667,0.38122827346465815,0.6776519052523172,"[1, 5]",./data/output/tokenizer.pkl,0.5913663568063161,0.45600942655145327,0.8409996378123868,"[3, 4, 7, 8, 9, 10]",0.498894620486367,0.38531587933978373,0.7074190177638453,"[2, 6]",1.1966394178128967,1983,0.1071880505542045,0.1071880505542045
256,1,.//data/output/database.db,0.00010102161299910975,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.31098228325199384,2,22,0.4069767441860465,3,0.3354632587859425,0.5172413793103449,1,0.08491720840359694,0.3605020982189059,1,15,35,7430,0.0,1,1,1545159123,.//models/window_5_years_quarterly/,60,10,27,10,0.5025086839058279,0.3902877697841727,0.7053087757313109,"[1, 5]",./data/output/tokenizer.pkl,0.6405712774398308,0.49018417324428254,0.9240747806180847,"[3, 4, 7, 8, 9, 10]",0.5001947798987144,0.38674698795180723,0.7078280044101434,"[2, 6]",0.9828073337065665,1983,0.09553193971978141,0.09553193971978141
256,1,.//data/output/database.db,9.443951885713294e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.23024043650462817,1,23,0.40816326530612246,3,0.3418803418803419,0.5063291139240507,1,0.07296971280956903,0.4511397529747164,1,20,33,8227,0.0,4,1,1545196242,.//models/window_5_years_quarterly/,60,4,16,10,0.503950103950104,0.41649484536082476,0.6378947368421053,"[1, 5]",./data/output/tokenizer.pkl,0.5965108164689463,0.47871863799283154,0.7911884487226953,"[3, 4, 7, 8, 9, 10]",0.5074750830564784,0.4147997284453496,0.653475935828877,"[2, 6]",0.896866478270162,1983,0.09578683864398152,0.09578683864398152
256,1,.//data/output/database.db,0.00012100343920307893,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.13512432500762234,2,27,0.47761194029850745,3,0.42290748898678415,0.5485714285714286,1,0.07515893977052877,0.3541755787127733,1,17,31,10214,0.0,4,3,1545132651,.//models/window_5_years_quarterly/,60,7,17,10,0.48200455580865603,0.419175911251981,0.5669882100750268,"[1, 5]",./data/output/tokenizer.pkl,0.6506967277281981,0.5556149732620321,0.7850396675481678,"[3, 4, 7, 8, 9, 10]",0.4923928077455048,0.42617717478052675,0.5829694323144105,"[2, 6]",0.7361164726855264,1983,0.004392615510148579,0.004392615510148579
256,1,.//data/output/database.db,0.00011781726299886508,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2339900407479602,3,23,0.3125,3,0.22058823529411764,0.5357142857142857,1,0.07271673653980354,0.497903302628749,2,20,24,8303,0.0,3,2,1545133330,.//models/window_5_years_quarterly/,60,1,20,10,0.4765450483991064,0.3613777526821005,0.6994535519125683,"[1, 5]",./data/output/tokenizer.pkl,0.51527950310559,0.38048064575307283,0.7979992304732589,"[3, 4, 7, 8, 9, 10]",0.4796215429403202,0.35640886965927526,0.7330367074527252,"[2, 6]",1.0235157149962246,1984,0.16404504839910639,0.16404504839910639
256,1,.//data/output/database.db,0.00017690299779543473,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17951511471098955,1,26,0.41901931649331353,3,0.3740053050397878,0.47635135135135137,1,0.09378537044257862,0.4303392061792812,1,13,41,8289,0.0,1,1,1545179896,.//models/window_5_years_quarterly/,60,10,16,10,0.48278985507246375,0.4053231939163498,0.5968645016797313,"[1, 5]",./data/output/tokenizer.pkl,0.6466234967622572,0.5308860759493671,0.8268927444794952,"[3, 4, 7, 8, 9, 10]",0.47978436657681944,0.39584877687175685,0.6088939566704675,"[2, 6]",0.916546208890468,1984,0.06377053857915022,0.06377053857915022
256,1,.//data/output/database.db,0.0001278722910518705,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.257336503223665,2,28,0.37500000000000006,3,0.2888198757763975,0.5344827586206896,1,0.10468528147241175,0.4226383322058079,1,19,45,8440,0.0,2,3,1545159723,.//models/window_5_years_quarterly/,60,4,26,10,0.47967108268615805,0.40446841294298924,0.5892255892255892,"[1, 5]",./data/output/tokenizer.pkl,0.67235926628716,0.5606540084388185,0.839652448657188,"[3, 4, 7, 8, 9, 10]",0.48675799086758,0.4056316590563166,0.6084474885844748,"[2, 6]",0.8087388805916947,1984,0.10467108268615799,0.10467108268615799
256,1,.//data/output/database.db,9.62545675960789e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.3352251503286162,2,26,0.49917355371900823,3,0.43515850144092216,0.5852713178294574,1,0.08236120782505778,0.3784433453240993,1,17,35,8110,0.0,4,5,1545179743,.//models/window_5_years_quarterly/,60,7,17,10,0.47904719894133224,0.3906474820143885,0.6191562143671607,"[1, 5]",./data/output/tokenizer.pkl,0.6592839805825242,0.5293544457978075,0.8737434660233213,"[3, 4, 7, 8, 9, 10]",0.48776223776223776,0.3910301331464611,0.6480836236933798,"[2, 6]",0.8723979811462753,1984,-0.020126354777675992,0.020126354777675992
256,1,.//data/output/database.db,0.0001257723724553034,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.23483250209317177,2,24,0.48797250859106533,3,0.45222929936305734,0.5298507462686567,1,0.08741135896842585,0.26020470047782773,1,20,45,12761,0.0,2,2,1545160310,.//models/window_5_years_quarterly/,60,1,22,10,0.4655421686746987,0.4100169779286927,0.5384615384615384,"[1, 5]",./data/output/tokenizer.pkl,0.7211787564766838,0.6133296612503443,0.8750491159135559,"[3, 4, 7, 8, 9, 10]",0.47158290277125414,0.40224358974358976,0.5698070374574348,"[2, 6]",0.9328590837159174,1985,-0.022430339916366615,0.022430339916366615
256,1,.//data/output/database.db,7.708038269807007e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.26389694926086377,2,20,0.4347826086956522,3,0.3448275862068966,0.5882352941176471,1,0.11667107053619308,0.41678424832317823,2,18,34,8764,0.0,1,2,1545160964,.//models/window_5_years_quarterly/,60,10,16,10,0.4519514594949164,0.3328502415458937,0.7037793667007151,"[1, 5]",./data/output/tokenizer.pkl,0.4869821145573919,0.3554784333168071,0.7729069349622709,"[3, 4, 7, 8, 9, 10]",0.4467172550313428,0.32752781809385584,0.7022821576763485,"[2, 6]",0.7934673461117491,1985,0.017168850799264168,0.017168850799264168
256,1,.//data/output/database.db,0.00012149804895275615,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.22939276873450076,1,20,0.4292682926829268,3,0.38344226579520696,0.48753462603878117,1,0.09827509231176686,0.41013372750827315,1,17,48,8621,0.0,3,4,1545160502,.//models/window_5_years_quarterly/,60,4,29,10,0.4867094408799266,0.42142857142857143,0.5759219088937093,"[1, 5]",./data/output/tokenizer.pkl,0.6504778317405608,0.5512480084970791,0.7932747420710737,"[3, 4, 7, 8, 9, 10]",0.47723132969034604,0.4065166795965865,0.577728776185226,"[2, 6]",0.9124538906722328,1985,0.0574411481969998,0.0574411481969998
256,1,.//data/output/database.db,7.611535242499076e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2783537265252603,1,16,0.4005037783375315,3,0.36054421768707484,0.45042492917847027,1,0.1052967323258642,0.41687077332513756,2,34,28,11314,0.0,3,1,1545180639,.//models/window_5_years_quarterly/,60,7,13,10,0.46086956521739125,0.39114391143911437,0.5608465608465608,"[1, 5]",./data/output/tokenizer.pkl,0.5553714027422028,0.46611026808295397,0.6869176295191949,"[3, 4, 7, 8, 9, 10]",0.48041325871717605,0.4005743000717875,0.6,"[2, 6]",1.2089851945137535,1985,0.06036578687985977,0.06036578687985977
256,1,.//data/output/database.db,0.00011796350323476161,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.22553048385513264,1,18,0.42857142857142855,3,0.3538083538083538,0.5433962264150943,1,0.09613075038129323,0.4160236419503185,1,16,51,10608,0.0,4,3,1545136119,.//models/window_5_years_quarterly/,60,1,28,10,0.4739545121056493,0.3702005730659026,0.6585117227319062,"[1, 5]",./data/output/tokenizer.pkl,0.5862902200178048,0.454904282612986,0.8243919885550787,"[3, 4, 7, 8, 9, 10]",0.4723053892215569,0.37008797653958947,0.6525336091003102,"[2, 6]",1.088481961139882,1986,0.04538308353422077,0.04538308353422077
256,1,.//data/output/database.db,7.584966753351959e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.5042314469211986,2,20,0.4881889763779528,3,0.4161073825503356,0.5904761904761905,1,0.05427227563288445,0.3425520868404033,1,22,23,8108,0.0,2,2,1545181777,.//models/window_5_years_quarterly/,60,10,16,10,0.48373517030233454,0.3891625615763547,0.6390293225480284,"[1, 5]",./data/output/tokenizer.pkl,0.5888770622671634,0.4713525026624068,0.7844735909252039,"[3, 4, 7, 8, 9, 10]",0.4754420432220039,0.38584183673469385,0.6192425793244627,"[2, 6]",1.3346382375114496,1986,-0.0044538060756182385,0.0044538060756182385
256,1,.//data/output/database.db,9.165256091810573e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.3397038077657297,4,24,0.519916142557652,3,0.48249027237354086,0.5636363636363636,1,0.08744102111748508,0.3423883666309083,2,27,27,12152,0.0,1,3,1545136843,.//models/window_5_years_quarterly/,60,4,20,10,0.4640468227424749,0.3952991452991453,0.5617408906882592,"[1, 5]",./data/output/tokenizer.pkl,0.5924952547817199,0.5033490449020094,0.7200141944641589,"[3, 4, 7, 8, 9, 10]",0.4693264693264693,0.40369003690036903,0.5604508196721312,"[2, 6]",0.8803947798878334,1986,-0.055869319815177065,0.055869319815177065
256,1,.//data/output/database.db,9.485432741491405e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.23113934508310457,1,20,0.46596858638743455,3,0.40825688073394495,0.5426829268292683,1,0.1250736524427797,0.47405401444553685,1,18,32,7973,0.0,2,1,1545181556,.//models/window_5_years_quarterly/,60,7,19,10,0.45704584040747026,0.34744450180691794,0.6676587301587301,"[1, 5]",./data/output/tokenizer.pkl,0.48801489411217125,0.36680076963442365,0.7288842544316997,"[3, 4, 7, 8, 9, 10]",0.468013468013468,0.3518987341772152,0.6984924623115578,"[2, 6]",0.8788900522033467,1986,-0.008922745979964286,0.008922745979964286
256,1,.//data/output/database.db,0.00012840954670181455,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2873620556696205,5,26,0.45134575569358176,3,0.4022140221402214,0.5141509433962265,1,0.08729825751071164,0.4382973330480731,1,26,23,7109,0.0,1,5,1545182003,.//models/window_5_years_quarterly/,60,1,12,10,0.42618849040867385,0.357592722183345,0.5273477812177503,"[1, 5]",./data/output/tokenizer.pkl,0.5464168216278072,0.4515366430260047,0.6917783411807317,"[3, 4, 7, 8, 9, 10]",0.4658901830282862,0.387007601935038,0.5851619644723093,"[2, 6]",0.8578609683307838,1987,-0.025157265284907915,0.025157265284907915
256,1,.//data/output/database.db,8.517096333156862e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.26509783063399733,2,16,0.4675324675324676,3,0.3643724696356275,0.6521739130434783,1,0.08898562474346901,0.22396559494528726,1,20,33,6642,0.0,3,1,1545182682,.//models/window_5_years_quarterly/,60,10,16,10,0.4557983193277311,0.33415475603745687,0.7167019027484144,"[1, 5]",./data/output/tokenizer.pkl,0.5789976133651551,0.4265119549929676,0.9011887072808321,"[3, 4, 7, 8, 9, 10]",0.46827586206896554,0.3455470737913486,0.7262032085561497,"[2, 6]",0.938416721487536,1987,-0.01173414820473645,0.01173414820473645
256,1,.//data/output/database.db,7.554673056903127e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.5214467951438063,4,27,0.4347826086956522,3,0.34574468085106386,0.5855855855855856,1,0.061780052999822255,0.2810587268454184,2,11,37,4654,0.0,2,2,1545162551,.//models/window_5_years_quarterly/,60,4,14,10,0.4675428116288331,0.37484035759897827,0.6211640211640211,"[1, 5]",./data/output/tokenizer.pkl,0.6560641681648458,0.5223519048667694,0.8817843866171003,"[3, 4, 7, 8, 9, 10]",0.4750709363599514,0.3825065274151436,0.6267379679144385,"[2, 6]",1.0780187292667156,1987,0.03276020293318088,0.03276020293318088
256,1,.//data/output/database.db,0.0001068542108780903,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2507020678850814,1,25,0.43888070692194403,3,0.36253041362530414,0.5559701492537313,1,0.08590196852124131,0.3632515214893335,2,15,22,9015,0.0,2,4,1545162759,.//models/window_5_years_quarterly/,60,7,14,10,0.4673040152963671,0.3645584725536993,0.650692225772098,"[1, 5]",./data/output/tokenizer.pkl,0.585385226370135,0.4526100307062436,0.8284001498688648,"[3, 4, 7, 8, 9, 10]",0.4690978886756238,0.3645584725536993,0.6576964477933261,"[2, 6]",1.2880144446312571,1987,0.028423308374423084,0.028423308374423084
256,1,.//data/output/database.db,6.66426181658104e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.4106228220724635,1,35,0.5531914893617021,3,0.49056603773584906,0.6341463414634146,1,0.058267985672043,0.2609244759412377,2,16,35,4236,0.0,1,3,1545182710,.//models/window_5_years_quarterly/,60,1,13,10,0.46270270270270264,0.3541092112520684,0.6673596673596673,"[1, 5]",./data/output/tokenizer.pkl,0.5635827024252534,0.43493761140819964,0.8002915451895044,"[3, 4, 7, 8, 9, 10]",0.4715447154471545,0.3637400228050171,0.6701680672268907,"[2, 6]",0.7589368157044349,1988,-0.09048878665899951,0.09048878665899951
256,1,.//data/output/database.db,9.373391504292429e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2688967278281802,1,24,0.0,3,0.0,0.0,1,0.11617802808716968,0.33141945057168926,1,22,36,9338,0.0,3,2,1545183319,.//models/window_5_years_quarterly/,60,10,20,10,0.4650301065308013,0.3906614785992218,0.5743707093821511,"[1, 5]",./data/output/tokenizer.pkl,0.5550587845669812,0.47344632768361583,0.6706682673069227,"[3, 4, 7, 8, 9, 10]",0.4652049571020019,0.39642567018683994,0.5628604382929643,"[2, 6]",1.0643329144899019,1988,0.4650301065308013,0.4650301065308013
256,1,.//data/output/database.db,8.779222869662728e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2600805024255031,3,20,0.4020442930153322,3,0.39864864864864863,0.4054982817869416,1,0.10935237365426252,0.3893733763200165,1,17,40,6851,0.0,2,1,1545141275,.//models/window_5_years_quarterly/,60,1,18,10,0.47396082178690874,0.39396346306592533,0.5947242206235012,"[1, 5]",./data/output/tokenizer.pkl,0.5795243717321639,0.483943661971831,0.7221521647751156,"[3, 4, 7, 8, 9, 10]",0.47467438494934877,0.39486356340288925,0.5949214026602176,"[2, 6]",1.0095373968741568,1989,0.07191652877157656,0.07191652877157656
256,1,.//data/output/database.db,9.461887702345963e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.32552340171050087,1,23,0.44680851063829785,3,0.40384615384615385,0.5,1,0.11147770373723603,0.4381019920656355,1,23,44,11008,0.0,1,1,1545142352,.//models/window_5_years_quarterly/,60,10,22,10,0.44882860665844637,0.3587385019710907,0.5993413830954994,"[1, 5]",./data/output/tokenizer.pkl,0.6099673434615931,0.4843291995490417,0.8236196319018405,"[3, 4, 7, 8, 9, 10]",0.4597315436241611,0.37027027027027026,0.6061946902654868,"[2, 6]",1.1056812047308586,1989,0.0020200960201485207,0.0020200960201485207
256,1,.//data/output/database.db,9.38419593157049e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.24268052864897208,4,13,0.4247226624405705,3,0.366120218579235,0.5056603773584906,1,0.10338645908740075,0.45971622807681384,1,19,38,7042,0.0,2,2,1545164183,.//models/window_5_years_quarterly/,60,4,22,10,0.4694113120430935,0.3550640279394645,0.6923950056753689,"[1, 5]",./data/output/tokenizer.pkl,0.5547679550621908,0.4183982247327012,0.823015873015873,"[3, 4, 7, 8, 9, 10]",0.4603979711275849,0.3493191237418591,0.6750572082379863,"[2, 6]",0.9216272635432856,1989,0.044688649602523,0.044688649602523
256,1,.//data/output/database.db,8.768557634961381e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2655828827698651,3,20,0.5094577553593947,3,0.4225941422594142,0.6412698412698413,1,0.09674408911641619,0.35048450089587335,2,21,37,10928,0.0,1,1,1545184058,.//models/window_5_years_quarterly/,60,7,22,10,0.46547314578005117,0.34657236126224156,0.7085650723025584,"[1, 5]",./data/output/tokenizer.pkl,0.5636153549878034,0.42090124640460214,0.8527583527583528,"[3, 4, 7, 8, 9, 10]",0.4698436336559941,0.35192414947016176,0.7066069428891377,"[2, 6]",0.9595944323343059,1989,-0.04398460957934358,0.04398460957934358
256,1,.//data/output/database.db,0.00010104859052609741,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.19130620376826743,6,15,0.49079754601227,3,0.40302267002518893,0.6274509803921569,1,0.09949423502375349,0.42285497106549996,1,18,35,7999,0.0,3,1,1545184524,.//models/window_5_years_quarterly/,60,1,16,10,0.47676282051282054,0.3730407523510972,0.660377358490566,"[1, 5]",./data/output/tokenizer.pkl,0.5823315627620911,0.45579868708971555,0.8061145510835913,"[3, 4, 7, 8, 9, 10]",0.47096774193548385,0.3682219419924338,0.6532438478747203,"[2, 6]",0.8999065496401341,1990,-0.014034725499449452,0.014034725499449452
256,1,.//data/output/database.db,0.00012053869348878803,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.3719304340896994,3,23,0.3885350318471338,3,0.27539503386004516,0.6594594594594595,1,0.09900783588083656,0.5092763993554801,2,40,45,18188,0.0,1,3,1545165495,.//models/window_5_years_quarterly/,60,10,13,10,0.4896013864818024,0.37269129287598945,0.7133838383838383,"[1, 5]",./data/output/tokenizer.pkl,0.6146607983001973,0.46734364181860144,0.8976063829787234,"[3, 4, 7, 8, 9, 10]",0.4694419840566873,0.35907859078590787,0.6777493606138107,"[2, 6]",0.9522686496683274,1990,0.10106635463466862,0.10106635463466862
256,1,.//data/output/database.db,8.855588054605978e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2797285086166486,3,19,0.47916666666666663,3,0.3815165876777251,0.644,1,0.09805324461872203,0.4313731274456334,1,19,38,9343,0.0,1,3,1545143150,.//models/window_5_years_quarterly/,60,4,24,10,0.47706422018348627,0.3577981651376147,0.7155963302752294,"[1, 5]",./data/output/tokenizer.pkl,0.5914166554554016,0.4452096414826818,0.8806089743589743,"[3, 4, 7, 8, 9, 10]",0.4681181959564541,0.3524590163934426,0.6967592592592593,"[2, 6]",0.9597582757734524,1990,-0.0021024464831803646,0.0021024464831803646
256,1,.//data/output/database.db,0.00012059706025317162,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2748378465366733,4,13,0.4749999999999999,3,0.3877551020408163,0.6129032258064516,1,0.08754798486066506,0.5900208179629748,2,19,27,13056,0.0,2,3,1545165374,.//models/window_5_years_quarterly/,60,7,21,10,0.45781893004115226,0.40676416819012795,0.5235294117647059,"[1, 5]",./data/output/tokenizer.pkl,0.5938928506125434,0.5343863112866074,0.6683127572016461,"[3, 4, 7, 8, 9, 10]",0.466070489216202,0.4179245283018868,0.5267538644470868,"[2, 6]",1.061912315741797,1990,-0.01718106995884766,0.01718106995884766
256,1,.//data/output/database.db,0.00010896115013629641,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.27250863154486343,4,22,0.37398373983739835,3,0.27058823529411763,0.6052631578947368,1,0.09121309499465448,0.3313982492238002,2,22,26,9343,0.0,1,3,1545144400,.//models/window_5_years_quarterly/,60,1,19,10,0.49181953396132877,0.3964828137490008,0.6475195822454308,"[1, 5]",./data/output/tokenizer.pkl,0.5398688298239558,0.4318056322473771,0.7200736648250461,"[3, 4, 7, 8, 9, 10]",0.480912245909767,0.384006334125099,0.6432360742705571,"[2, 6]",0.860860132755989,1991,0.11783579412393042,0.11783579412393042
