batch_size,body_text_combined,data_text,decay,embedding_matrix_path,embedding_path,epochs,fc_dropout,fc_layer,fc_neurons,forecast_F1,forecast_period,forecast_precision,forecast_recall,frontpage,lr,lstm1_dropout,lstm1_layer,lstm1_max_len,lstm1_neurons,max_words,meta_dropout,meta_layer,meta_neurons,mod_id,model_folder,month_window,mt_target,n_embedding,patience,test_F1,test_precision,test_recall,testing_group,tokenizer,train_F1,train_precision,train_recall,training_group,val_F1,val_precision,val_recall,validation_group,w,year_target,diff,pci,date,Variable
256,1,.//data/output/database.db,1.3296801227943e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18970923949946011,9,83,0.6419753086419753,3,0.5679611650485437,0.7381703470031545,1,0.00263213555767846,0.05224318394780757,3,270,117,5939,0.5626369527825159,1,22,1546562292,.//models/window_5_years_quarterly/,60,4,78,3,0.6730493058879847,0.6379310344827587,0.7122593718338399,"[1, 2]",./data/output/tokenizer.pkl,0.8096623040878979,0.7488045427375971,0.8812873724938445,"[5, 6, 7, 8, 9, 10]",0.6703587767878643,0.6330150068212824,0.7123848515864892,"[3, 4]",0.37966556100836335,1968,0.03107399724600945,0.03107399724600945,1968-06-30,Five-year window
256,1,.//data/output/database.db,1.1664750069482e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.23471039671918556,7,84,0.7376425855513308,3,0.7983539094650206,0.6855123674911661,1,0.0022992199067856,0.06946357322081485,5,403,142,4243,0.5470752079272487,1,32,1547057398,.//models/window_5_years_quarterly/,60,7,71,3,0.6592958975851034,0.7424639580602883,0.5928833071690215,"[1, 2]",./data/output/tokenizer.pkl,0.7465500485908648,0.802046356233034,0.6982366842392292,"[5, 6, 7, 8, 9, 10]",0.672514619883041,0.7521255722694572,0.6081438392384981,"[3, 4]",0.3257975611877166,1968,-0.07834668796622735,0.07834668796622735,1968-09-30,Five-year window
256,1,.//data/output/database.db,1.7343462829599e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.14483500483995407,5,91,0.6677165354330709,3,0.6794871794871795,0.6563467492260062,1,0.00217030783399694,0.05566623128161104,5,410,141,7707,0.3372303970882931,1,53,1554896620,.//models/window_5_years_quarterly/,60,10,74,3,0.6805593638607074,0.6948488241881299,0.6668457818377217,"[1, 2]",./data/output/tokenizer.pkl,0.7827277706773781,0.7649892933618844,0.8013084112149532,"[5, 6, 7, 8, 9, 10]",0.6832092638544252,0.6929530201342282,0.6737357259380098,"[3, 4]",0.350916313827059,1968,0.01284282842763651,0.01284282842763651,1968-12-31,Five-year window
256,1,.//data/output/database.db,1.6089007718821e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.23167471673827336,7,84,0.6360655737704918,3,0.7320754716981132,0.5623188405797102,1,0.00221065257275377,0.05152923041393985,5,282,129,8636,0.5207445381874047,1,37,1546312023,.//models/window_5_years_quarterly/,60,1,108,3,0.6831710709318498,0.6829810901001112,0.6833611574846967,"[1, 2]",./data/output/tokenizer.pkl,0.7896329928111994,0.7711065952336966,0.809071525489436,"[5, 6, 7, 8, 9, 10]",0.6760247052217856,0.6737548964745383,0.6783098591549296,"[3, 4]",0.25670631177358627,1969,0.04710549716135803,0.04710549716135803,1969-03-31,Five-year window
256,1,.//data/output/database.db,1.3540397318945e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17565644758850307,5,74,0.6382978723404256,3,0.7674418604651163,0.5463576158940397,1,0.00198298245261668,0.08372301449029625,5,268,134,7378,0.5797830038213725,2,37,1554901945,.//models/window_5_years_quarterly/,60,4,116,3,0.6716373396957948,0.706842435655995,0.6397727272727273,"[1, 2]",./data/output/tokenizer.pkl,0.8006716712761753,0.7978346456692913,0.8035289452815226,"[5, 6, 7, 8, 9, 10]",0.6780167264038232,0.7045313469894475,0.6534254461715602,"[3, 4]",0.3865396043427685,1969,0.03333946735536919,0.03333946735536919,1969-06-30,Five-year window
256,1,.//data/output/database.db,1.6450481074421e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2805893719857732,7,79,0.658753709198813,3,0.7161290322580646,0.6098901098901099,1,0.00220217928098767,0.06096693309990095,5,355,105,6904,0.512431845126758,1,29,1546382646,.//models/window_5_years_quarterly/,60,7,80,3,0.6781609195402298,0.6614349775784754,0.6957547169811321,"[1, 2]",./data/output/tokenizer.pkl,0.7743950039032007,0.7335921612127935,0.8200041330853483,"[5, 6, 7, 8, 9, 10]",0.6767131077622973,0.6446370530877573,0.7121484141232794,"[3, 4]",0.27515578183335837,1969,0.01940721034141679,0.01940721034141679,1969-09-30,Five-year window
256,1,.//data/output/database.db,1.392775813632e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.21195012160313273,6,75,0.6405594405594407,3,0.7658862876254181,0.5504807692307693,1,0.00227088455371372,0.05458100720815105,4,314,170,7776,0.5287711663700998,1,34,1546332101,.//models/window_5_years_quarterly/,60,10,82,3,0.6810598626104024,0.7393465909090909,0.6312916919345057,"[1, 2]",./data/output/tokenizer.pkl,0.7935555555555556,0.8304651162790697,0.7597872340425532,"[5, 6, 7, 8, 9, 10]",0.6794956867949569,0.7372210223182145,0.6301538461538462,"[3, 4]",0.303432640459634,1969,0.04050042205096171,0.04050042205096171,1969-12-31,Five-year window
256,1,.//data/output/database.db,2.0781461711319e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1502699255623628,7,53,0.727061556329849,3,0.7097505668934241,0.7452380952380953,1,0.0020639884233102,0.0485117950343722,5,213,131,7504,0.4909214818540216,2,52,1546762733,.//models/window_5_years_quarterly/,60,1,118,3,0.6704075605434141,0.6379988757729061,0.7062850031113876,"[1, 2]",./data/output/tokenizer.pkl,0.7892304601165361,0.7295690936106983,0.8595185995623632,"[5, 6, 7, 8, 9, 10]",0.6838787151005704,0.6508571428571429,0.7204301075268817,"[3, 4]",0.39777229684373894,1970,-0.05665399578643493,0.05665399578643493,1970-03-31,Five-year window
256,1,.//data/output/database.db,1.671181807738e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.19324954802887792,6,74,0.7338582677165353,3,0.8597785977859779,0.6401098901098901,1,0.00148564528354416,0.05711365390124405,6,253,95,7681,0.3350471174499479,1,21,1546350235,.//models/window_5_years_quarterly/,60,4,106,3,0.6755059316120029,0.7509697439875873,0.6138237159162968,"[1, 2]",./data/output/tokenizer.pkl,0.7451121506537124,0.8052890847809178,0.6933035714285715,"[5, 6, 7, 8, 9, 10]",0.6871035940803382,0.756400310318076,0.6294383473208521,"[3, 4]",0.2717890153492383,1970,-0.05835233610453239,0.05835233610453239,1970-06-30,Five-year window
256,1,.//data/output/database.db,1.6836589288695e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.21864755113808929,5,75,0.7674418604651162,3,0.7674418604651163,0.7674418604651163,1,0.00153673207217633,0.05053079977490012,5,350,127,6013,0.40282101276169147,2,28,1554911715,.//models/window_5_years_quarterly/,60,7,119,3,0.7018614586512054,0.6571428571428571,0.7531106745252129,"[1, 2]",./data/output/tokenizer.pkl,0.7667554608417688,0.7117705242334322,0.8309468822170901,"[5, 6, 7, 8, 9, 10]",0.6988847583643122,0.6527777777777778,0.752,"[3, 4]",0.2111439797953027,1970,-0.06558040181391078,0.06558040181391078,1970-09-30,Five-year window
256,1,.//data/output/database.db,1.7687163910922e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18071495993720144,3,54,0.7549148099606816,3,0.8228571428571428,0.6973365617433414,1,0.00157331461913105,0.06703205553516825,4,215,155,8357,0.2942337564365894,2,23,1547075004,.//models/window_5_years_quarterly/,60,10,90,3,0.7053509381514941,0.723965763195435,0.6876693766937669,"[1, 2]",./data/output/tokenizer.pkl,0.8361419863750447,0.8344465648854962,0.8378443113772455,"[5, 6, 7, 8, 9, 10]",0.7008067344791301,0.7135714285714285,0.6884906960716747,"[3, 4]",0.2683417307214099,1970,-0.04956387180918753,0.04956387180918753,1970-12-31,Five-year window
256,1,.//data/output/database.db,1.9835678250803e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17547014947063386,5,61,0.6540084388185654,3,0.7380952380952381,0.5871212121212122,1,0.0017925619737082,0.05645777879378994,5,484,127,10456,0.6245506782240692,2,32,1554746744,.//models/window_5_years_quarterly/,60,1,111,3,0.7012987012987014,0.735249621785174,0.670344827586207,"[1, 2]",./data/output/tokenizer.pkl,0.7669697347116703,0.7848585266377772,0.7498782269849001,"[5, 6, 7, 8, 9, 10]",0.7064352856109907,0.7296489917849142,0.6846531184302733,"[3, 4]",0.31038598545743645,1971,0.04729026248013601,0.04729026248013601,1971-03-31,Five-year window
256,1,.//data/output/database.db,1.4463682578506e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.13613798117926176,7,56,0.7325102880658436,3,0.7852941176470588,0.6863753213367609,1,0.00147393432851126,0.04977067028380225,5,348,73,6551,0.4965824655407069,2,23,1546770771,.//models/window_5_years_quarterly/,60,4,133,3,0.7047477744807121,0.7404520654715511,0.6723283793347488,"[1, 2]",./data/output/tokenizer.pkl,0.7930283224400873,0.8137822198842715,0.7733066733316671,"[5, 6, 7, 8, 9, 10]",0.70996640537514,0.7372093023255814,0.6846652267818575,"[3, 4]",0.17250383921724682,1971,-0.02776251358513148,0.02776251358513148,1971-06-30,Five-year window
256,1,.//data/output/database.db,1.6548878948721e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17869058018239606,1,73,0.7802690582959643,3,0.8,0.7614879649890591,1,0.00242122782104111,0.06114147845241847,1,309,78,10623,0.3411893354555202,3,25,1554749272,.//models/window_5_years_quarterly/,60,7,85,3,0.7164612037708485,0.7313101406365655,0.7022032693674485,"[1, 2]",./data/output/tokenizer.pkl,0.7930465676944549,0.801693175987686,0.7845844840572432,"[5, 6, 7, 8, 9, 10]",0.7273389151801967,0.7324046920821115,0.7223427331887202,"[3, 4]",0.253545585657289,1971,-0.06380785452511573,0.06380785452511573,1971-09-30,Five-year window
256,1,.//data/output/database.db,1.6335686555227e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.23297344319106092,4,51,0.7118254879448909,3,0.7616707616707616,0.6681034482758621,1,0.00168433415792577,0.04251775125994409,4,388,84,10617,0.5091746675348888,2,29,1554575572,.//models/window_5_years_quarterly/,60,10,81,3,0.707703927492447,0.7648979591836734,0.6584680252986648,"[1, 2]",./data/output/tokenizer.pkl,0.7784306045175611,0.8223448275862069,0.7389687654933069,"[5, 6, 7, 8, 9, 10]",0.7254313578394599,0.7632202052091555,0.6912080057183703,"[3, 4]",0.21488706178571568,1971,-0.00412156045244382,0.00412156045244382,1971-12-31,Five-year window
256,1,.//data/output/database.db,1.4846906746777e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.217155708925578,3,42,0.7088305489260144,3,0.783641160949868,0.6470588235294118,1,0.00118460335390831,0.05392339352596573,3,374,93,9657,0.5913234086732185,2,41,1546393366,.//models/window_5_years_quarterly/,60,1,98,3,0.7312741312741313,0.8256320836965998,0.6562716562716563,"[1, 2]",./data/output/tokenizer.pkl,0.7801131770412288,0.8727766053662949,0.705237515225335,"[5, 6, 7, 8, 9, 10]",0.7364310816087467,0.8257443082311734,0.6645525017618041,"[3, 4]",0.21409144906200905,1972,0.02244358234811694,0.02244358234811694,1972-03-31,Five-year window
256,1,.//data/output/database.db,1.2710928743603e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17995536428174588,1,52,0.7117516629711752,3,0.7213483146067415,0.7024070021881839,1,0.00238973710022913,0.05219864555511808,5,459,116,7392,0.5850171324458865,1,33,1554921253,.//models/window_5_years_quarterly/,60,4,129,3,0.7266238401142042,0.7648384673178061,0.6920462270564242,"[1, 2]",./data/output/tokenizer.pkl,0.8760209679385591,0.8946713147410359,0.8581323143061859,"[5, 6, 7, 8, 9, 10]",0.7434517402224613,0.7725577926920209,0.7164591977869986,"[3, 4]",0.1847944501488611,1972,0.01487217714302902,0.01487217714302902,1972-06-30,Five-year window
256,1,.//data/output/database.db,1.0628122140702e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.3094127215117192,4,46,0.6766917293233082,3,0.7590361445783133,0.6104651162790697,1,0.00170972612961302,0.04377029102962507,2,359,118,11169,0.4144808965057394,1,26,1546396124,.//models/window_5_years_quarterly/,60,7,76,3,0.7378427787934186,0.8189935064935064,0.6713240186294078,"[1, 2]",./data/output/tokenizer.pkl,0.80172742283754606,0.8788638262322472,0.7370387669313405,"[5, 6, 7, 8, 9, 10]",0.7415647015202076,0.819000819000819,0.6775067750677507,"[3, 4]",0.15416661364487091,1972,0.06115104947011041,0.06115104947011041,1972-09-30,Five-year window
256,1,.//data/output/database.db,9.216399544583347e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.31002635756587393,2,56,0.7205452775073028,3,0.7789473684210526,0.6702898550724637,1,0.00171181878849568,0.04825370292307601,5,397,127,9495,0.3807149832236902,3,26,1546776843,.//models/window_5_years_quarterly/,60,10,91,3,0.7189631650750341,0.757183908045977,0.6844155844155844,"[1, 2]",./data/output/tokenizer.pkl,0.9073990013617794,0.9069872958257712,0.907811080835604,"[5, 6, 7, 8, 9, 10]",0.7408177408177407,0.7808619430241052,0.7046802900461437,"[3, 4]",0.28699061339497134,1972,-0.00158211243226868,0.00158211243226868,1972-12-31,Five-year window
256,1,.//data/output/database.db,1.1581462900891e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2670766667207029,4,40,0.7261904761904763,3,0.7276341948310139,0.7247524752475247,1,0.0019356028224373,0.06952661288124026,4,413,109,10512,0.3191603430053726,3,32,1554927814,.//models/window_5_years_quarterly/,60,1,101,3,0.7266881028938907,0.7458745874587459,0.7084639498432602,"[1, 2]",./data/output/tokenizer.pkl,0.8822251195132551,0.8757549611734253,0.8887915936952715,"[5, 6, 7, 8, 9, 10]",0.7576835975412488,0.7703947368421052,0.7453851050286442,"[3, 4]",0.2649033958496666,1973,4.9762670341446e-4,4.9762670341446e-4,1973-03-31,Five-year window
256,1,.//data/output/database.db,1.0991254111845e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.35473618150129904,1,19,0.7141500474833808,3,0.6596491228070176,0.7784679089026915,1,0.00105715334392702,0.0760935604022322,6,391,103,11434,0.3869977652408723,2,37,1546589888,.//models/window_5_years_quarterly/,60,4,80,3,0.7426747896721787,0.7111111111111111,0.777170613236187,"[1, 2]",./data/output/tokenizer.pkl,0.8100833584412975,0.7708333333333334,0.8535449735449735,"[5, 6, 7, 8, 9, 10]",0.7505179047055341,0.7229190421892816,0.7803076923076923,"[3, 4]",0.22132651061043387,1973,0.02852474218879785,0.02852474218879785,1973-06-30,Five-year window
256,1,.//data/output/database.db,9.88177155221641e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2675690220128802,4,70,0.7614213197969544,3,0.7129277566539924,0.8169934640522876,1,0.0017196524768721,0.0901668960021667,4,294,110,11036,0.40137980586235267,1,28,1554765750,.//models/window_5_years_quarterly/,60,7,95,3,0.7456630402822698,0.7376381617219313,0.7538644470868014,"[1, 2]",./data/output/tokenizer.pkl,0.8232671260640455,0.8048345551812959,0.8425637834474176,"[5, 6, 7, 8, 9, 10]",0.7623614024572969,0.7584973166368515,0.7662650602409639,"[3, 4]",0.2937110971436101,1973,-0.01575827951468456,0.01575827951468456,1973-09-30,Five-year window
256,1,.//data/output/database.db,8.447950601963708e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18583666845183963,2,52,0.7620064034151548,3,0.7744034707158352,0.75,1,0.00118165345422757,0.06156553171722676,3,305,90,14123,0.280216177712737,3,36,1554768455,.//models/window_5_years_quarterly/,60,10,91,3,0.7518751875187517,0.7748917748917749,0.7301864801864801,"[1, 2]",./data/output/tokenizer.pkl,0.8526490066225166,0.8697487861515727,0.8362086462350314,"[5, 6, 7, 8, 9, 10]",0.7696048632218845,0.794228356336261,0.7464622641509434,"[3, 4]",0.16557046238510076,1973,-0.01013121589640309,0.01013121589640309,1973-12-31,Five-year window
256,1,.//data/output/database.db,1.3040273579669e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.20957303849296668,2,37,0.7227488151658767,3,0.7625,0.6869369369369369,1,0.00158996418566405,0.04490145466760754,5,303,98,8754,0.3698789815687503,1,26,1554593288,.//models/window_5_years_quarterly/,60,1,101,3,0.7500000000000001,0.8051181102362205,0.7019450800915332,"[1, 2]",./data/output/tokenizer.pkl,0.8177824267782428,0.860444640105657,0.7791508869842535,"[5, 6, 7, 8, 9, 10]",0.7665116279069768,0.8251001335113485,0.7156919513607412,"[3, 4]",0.2255543890384548,1974,0.02725118483412336,0.02725118483412336,1974-03-31,Five-year window
256,1,.//data/output/database.db,7.173739393152158e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.18350924273524435,4,72,0.7798742138364779,3,0.783157894736842,0.7766179540709812,1,8.9538283266309e-4,0.04251193911382733,6,217,103,8690,0.3713518090437215,2,37,1554771165,.//models/window_5_years_quarterly/,60,4,132,3,0.7650397275822928,0.7672168468981218,0.7628749292586304,"[1, 2]",./data/output/tokenizer.pkl,0.8465433300876338,0.8370883882149047,0.8562142997833366,"[5, 6, 7, 8, 9, 10]",0.7669172932330826,0.7749853886616014,0.7590154550658271,"[3, 4]",0.2829145506239558,1974,-0.01483448625418515,0.01483448625418515,1974-06-30,Five-year window
256,1,.//data/output/database.db,6.667456040813219e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.21194853547899464,1,49,0.7518324607329843,3,0.7371663244353183,0.7670940170940171,1,9.9501501056629e-4,0.05500149469335549,3,180,136,9996,0.29465415226951885,3,33,1554773089,.//models/window_5_years_quarterly/,60,7,109,3,0.7575033200531209,0.7264391237901172,0.7913429522752498,"[1, 2]",./data/output/tokenizer.pkl,0.8341525578008374,0.7897276801103068,0.8838734567901234,"[5, 6, 7, 8, 9, 10]",0.7715053763440861,0.740454076367389,0.8052749719416387,"[3, 4]",0.3120232914571867,1974,0.00567085932013666,0.00567085932013666,1974-09-30,Five-year window
256,1,.//data/output/database.db,1.5038993088792e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.15565233184905347,2,74,0.8179775280898876,3,0.7964989059080962,0.8406466512702079,1,0.00114964497235231,0.035866819594717,6,172,86,10929,0.26731678581671964,1,36,1546597018,.//models/window_5_years_quarterly/,60,10,105,3,0.7718066432622198,0.7601063829787233,0.7838727372462974,"[1, 2]",./data/output/tokenizer.pkl,0.8438482886216467,0.8195867026055705,0.8695900857959962,"[5, 6, 7, 8, 9, 10]",0.7767567567567567,0.7579113924050633,0.7965631929046563,"[3, 4]",0.18827824935818113,1974,-0.04617088482766773,0.04617088482766773,1974-12-31,Five-year window
256,1,.//data/output/database.db,9.96869070335343e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2526686950112739,3,57,0.7329192546583851,3,0.6314984709480123,0.87315010570824525,1,0.00157088027885572,0.05708235114116119,2,209,140,12522,0.5993515717519814,1,49,1554775435,.//models/window_5_years_quarterly/,60,1,107,3,0.7697031729785057,0.7227294569918309,0.8232074438970991,"[1, 2]",./data/output/tokenizer.pkl,0.8914529155942131,0.8351904207550308,0.9558431671107728,"[5, 6, 7, 8, 9, 10]",0.7755526657997399,0.7319587628865979,0.8246681415929203,"[3, 4]",0.28992971881613094,1975,0.03678391832012051,0.03678391832012051,1975-03-31,Five-year window
256,1,.//data/output/database.db,1.337930764357e-4,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.26959289846653345,2,70,0.7991675338189386,3,0.7741935483870968,0.8258064516129032,1,0.00211032900248462,0.06824408295697919,3,211,140,6590,0.337602450439504,1,66,1546792085,.//models/window_5_years_quarterly/,60,4,63,3,0.7736582836401349,0.7389796929172858,0.8117519042437432,"[1, 2]",./data/output/tokenizer.pkl,0.8875559534467323,0.8424541128484024,0.9377601210745364,"[5, 6, 7, 8, 9, 10]",0.7747311827956989,0.7576235541535226,0.7926292629262927,"[3, 4]",0.3224647613207597,1975,-0.02550925017880367,0.02550925017880367,1975-06-30,Five-year window
256,1,.//data/output/database.db,8.554681021608296e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.14378901623245266,1,37,0.8203309692671393,3,0.8261904761904761,0.8145539906103286,1,0.00178611748876564,0.06324132039272308,4,314,194,6698,0.2491720648697014,1,52,1554604511,.//models/window_5_years_quarterly/,60,7,91,3,0.7789142407553107,0.7595907928388747,0.7992465016146394,"[1, 2]",./data/output/tokenizer.pkl,0.901950259438182,0.8648138617258535,0.9424191437651898,"[5, 6, 7, 8, 9, 10]",0.7787798408488062,0.7590486039296794,0.7995642701525054,"[3, 4]",0.24809427247076343,1975,-0.04141672851182865,0.04141672851182865,1975-09-30,Five-year window
256,1,.//data/output/database.db,9.0420386753402475e-05,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.2516940679527561,2,52,0.7884856070087609,3,0.8118556701030928,0.7664233576642335,1,0.00158292838078187,0.05348183059625217,2,263,170,7921,0.34188459743199756,2,43,1546794226,.//models/window_5_years_quarterly/,60,10,69,3,0.7789305666400638,0.7729672650475184,0.7849865951742627,"[1, 2]",./data/output/tokenizer.pkl,0.8929569843989539,0.8664683234161709,0.9211162790697676,"[5, 6, 7, 8, 9, 10]",0.7757510729613734,0.7667020148462355,0.7850162866449512,"[3, 4]",0.2325301627271155,1975,-0.00955504036869714,0.00955504036869714,1975-12-31,Five-year window
256,1,.//data/output/database.db,7.501551614224517e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.20427234398121985,2,53,0.6986506746626687,3,0.7925170068027211,0.6246648793565683,1,0.00132164831343782,0.07314338414471444,3,220,103,7232,0.35861203513914086,2,47,1546415734,.//models/window_5_years_quarterly/,60,1,57,3,0.7834325933946942,0.7911427009294697,0.7758713136729223,"[1, 2]",./data/output/tokenizer.pkl,0.8632855567805954,0.8524768644529124,0.8743718592964824,"[5, 6, 7, 8, 9, 10]",0.7882771843330596,0.7954671088999448,0.7812160694896851,"[3, 4]",0.1910775527173204,1976,0.08478191873202545,0.08478191873202545,1976-03-31,Five-year window
256,1,.//data/output/database.db,8.50346738750274e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1955085236912152,2,36,0.7947368421052632,3,0.7947368421052632,0.7947368421052632,1,0.0017235672487059,0.05421853265020759,4,347,120,9001,0.21233800822163032,2,69,1554947827,.//models/window_5_years_quarterly/,60,4,51,3,0.7833158447009444,0.7751817237798546,0.7916224814422057,"[1, 2]",./data/output/tokenizer.pkl,0.8456291509603303,0.8259116409537167,0.8663111438028687,"[5, 6, 7, 8, 9, 10]",0.7847629195524773,0.7797776601376389,0.7898123324396783,"[3, 4]",0.1880349736890165,1976,-0.01142099740431878,0.01142099740431878,1976-06-30,Five-year window
256,1,.//data/output/database.db,5.501189242430589e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.1459026458963248,1,64,0.7319587628865979,3,0.6589327146171694,0.8231884057971014,1,0.00172933259139763,0.06404360448357449,3,152,100,9649,0.21261904780836688,4,70,1554922278,.//models/window_5_years_quarterly/,60,7,66,3,0.7766035881051855,0.7237746220797068,0.8377518557794273,"[1, 2]",./data/output/tokenizer.pkl,0.8588066503502404,0.7927703334372078,0.936844043454244,"[5, 6, 7, 8, 9, 10]",0.7869982762866291,0.727024567788899,0.8577563070316694,"[3, 4]",0.2725787500325319,1976,0.04464482521858759,0.04464482521858759,1976-09-30,Five-year window
256,1,.//data/output/database.db,4.4592439024627385e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.17346863855777395,2,43,0.689922480620155,3,0.5986547085201793,0.8140243902439024,1,0.00108917649262908,0.06212129051123079,2,216,90,8615,0.2971997522452491,2,62,1554537686,.//models/window_5_years_quarterly/,60,10,37,3,0.7634245187436678,0.7227817745803358,0.8089103596349974,"[1, 2]",./data/output/tokenizer.pkl,0.8451068228807719,0.7856799615569438,0.9142590866728798,"[5, 6, 7, 8, 9, 10]",0.7744399185336048,0.728448275862069,0.8266304347826087,"[3, 4]",0.34791153013345294,1976,0.07350203812351275,0.07350203812351275,1976-12-31,Five-year window
256,1,.//data/output/database.db,6.466789245979878e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.3560693006854051,2,47,0.5833333333333334,3,0.6726726726726727,0.5149425287356322,1,0.00270094461696537,0.10660007670308404,5,81,46,11637,0.30708952802058603,3,75,1546494142,.//models/window_5_years_quarterly/,60,1,121,3,0.7753468516542156,0.760334903192046,0.7909635274904736,"[1, 2]",./data/output/tokenizer.pkl,0.8843512829779545,0.8458347735914276,0.9265429761453996,"[5, 6, 7, 8, 9, 10]",0.78375470683163,0.7648293963254593,0.8036403750689465,"[3, 4]",0.3737493403330173,1977,0.1920135183208822,0.1920135183208822,1977-03-31,Five-year window
256,1,.//data/output/database.db,7.802324499704271e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.461734695788114,1,51,0.6815365551425032,3,0.6111111111111112,0.7703081232492998,1,0.0022065030107374,0.09942030487800076,9,88,65,9477,0.27132423746044526,3,144,1554967909,.//models/window_5_years_quarterly/,60,4,278,3,0.7669134541741128,0.7207293666026872,0.8194217130387343,"[1, 2]",./data/output/tokenizer.pkl,0.8803844473569244,0.8157383419689119,0.9561586638830898,"[5, 6, 7, 8, 9, 10]",0.779906784049715,0.7324902723735408,0.8338870431893688,"[3, 4]",0.2806855645164523,1977,0.08537689903160961,0.08537689903160961,1977-06-30,Five-year window
256,1,.//data/output/database.db,9.864335505885491e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.4129322975035358,1,38,0.7200000000000001,3,0.7054631828978623,0.7351485148514851,1,0.00229443030483454,0.1105806120716896,7,142,40,6627,0.3795624559599255,2,132,1554925083,.//models/window_5_years_quarterly/,60,7,165,3,0.7776896642876024,0.7459432048681541,0.8122584207620099,"[1, 2]",./data/output/tokenizer.pkl,0.8654155495978552,0.8098344204716508,0.929188255613126,"[5, 6, 7, 8, 9, 10]",0.7708665603402446,0.7338056680161943,0.8118701007838746,"[3, 4]",0.42817110005939224,1977,0.05768966428760236,0.05768966428760236,1977-09-30,Five-year window
256,1,.//data/output/database.db,4.409296069421727e-5,.//data/output/embedding_matrix.pkl,.//data/output/embedding.pkl,100,0.34034905689730965,1,91,0.6632124352331605,3,0.6262230919765166,0.7048458149779736,1,0.00187306782194742,0.03569564597177822,7,89,55,14082,0.37830317124891666,1,71,1554445145,.//models/window_5_years_quarterly/,60,10,151,3,0.7673052362707535,0.7064910630291628,0.8395751816657351,"[1, 2]",./data/output/tokenizer.pkl,0.8318289369906232,0.7571793235481813,0.9228076997861172,"[5, 6, 7, 8, 9, 10]",0.767477990678405,0.7063870352716873,0.8401360544217688,"[3, 4]",0.32632918593854954,1977,0.104092801037593,0.104092801037593,1977-12-31,Five-year window
